data_id,event_date,event_type,sub_event_type,state,county,counter_event,chemical_agents,racism,arrests_any,source_soc_media,state_code,region,division
7613466,2020-12-30,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
7613469,2020-12-30,Protests,Peaceful protest,Georgia,Cobb,0,0,0,0,0,GA,South,South Atlantic
7613470,2020-12-30,Protests,Peaceful protest,Minnesota,Hennepin,0,0,0,0,0,MN,Midwest,West North Central
7613471,2020-12-30,Strategic developments,Other,Minnesota,Hennepin,0,0,0,0,0,MN,Midwest,West North Central
7613472,2020-12-30,Protests,Peaceful protest,Pennsylvania,Luzerne,0,0,0,0,0,PA,Northeast,Middle Atlantic
7613475,2020-12-30,Riots,Violent demonstration,Oregon,Multnomah,0,0,0,0,0,OR,West,Pacific
7613479,2020-12-30,Protests,Peaceful protest,California,Santa Cruz,0,0,0,0,0,CA,West,Pacific
8425019,2020-12-30,Protests,Peaceful protest,Washington,Pierce,1,0,0,0,0,WA,West,Pacific
8478036,2020-12-30,Protests,Peaceful protest,California,Los Angeles,1,0,0,0,0,CA,West,Pacific
8261501,2020-12-30,Protests,Peaceful protest,Pennsylvania,Lancaster,0,0,0,0,0,PA,Northeast,Middle Atlantic
8261503,2020-12-30,Protests,Peaceful protest,California,Santa Cruz,1,0,0,0,0,CA,West,Pacific
8261504,2020-12-30,Protests,Peaceful protest,California,San Mateo,0,0,0,0,0,CA,West,Pacific
8261505,2020-12-30,Protests,Peaceful protest,Pennsylvania,Lancaster,0,0,0,0,0,PA,Northeast,Middle Atlantic
8261506,2020-12-30,Protests,Peaceful protest,New York,Westchester,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261507,2020-12-30,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,1,NJ,Northeast,Middle Atlantic
8479136,2020-12-30,Strategic developments,Other,Pennsylvania,Monroe,0,0,0,0,0,PA,Northeast,Middle Atlantic
8479140,2020-12-30,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
7751897,2020-12-30,Protests,Peaceful protest,North Carolina,Rockingham,0,0,1,0,0,NC,South,South Atlantic
7613452,2020-12-29,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
7613456,2020-12-29,Protests,Peaceful protest,New York,Ulster,0,0,1,1,0,NY,Northeast,Middle Atlantic
7613460,2020-12-29,Protests,Peaceful protest,Georgia,DeKalb,0,0,0,0,0,GA,South,South Atlantic
7613461,2020-12-29,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8374057,2020-12-29,Riots,Violent demonstration,Missouri,St. Louis city,0,0,0,0,0,MO,Midwest,West North Central
8478035,2020-12-29,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8261508,2020-12-29,Protests,Peaceful protest,Washington,Lewis,0,0,0,0,0,WA,West,Pacific
8261509,2020-12-29,Protests,Peaceful protest,Oregon,Clackamas,0,0,0,0,0,OR,West,Pacific
8261510,2020-12-29,Protests,Peaceful protest,California,Marin,0,0,0,0,0,CA,West,Pacific
8261511,2020-12-29,Protests,Peaceful protest,Connecticut,Hartford,0,0,0,0,0,CT,Northeast,New England
8261512,2020-12-29,Protests,Protest with intervention,New Jersey,Bergen,0,0,0,1,0,NJ,Northeast,Middle Atlantic
8373419,2020-12-29,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8479156,2020-12-29,Protests,Protest with intervention,Oregon,Multnomah,0,1,0,1,0,OR,West,Pacific
8478715,2020-12-29,Violence against civilians,Attack,California,Stanislaus,0,0,0,0,0,CA,West,Pacific
7613440,2020-12-28,Strategic developments,Change to group/activity,Minnesota,Anoka,0,0,0,0,0,MN,Midwest,West North Central
7613441,2020-12-28,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7613442,2020-12-28,Protests,Peaceful protest,Illinois,Macon,0,0,0,0,0,IL,Midwest,East North Central
7613444,2020-12-28,Protests,Peaceful protest,Washington,Pierce,0,0,0,0,0,WA,West,Pacific
7613448,2020-12-28,Protests,Peaceful protest,New York,Monroe,0,0,1,0,0,NY,Northeast,Middle Atlantic
7613449,2020-12-28,Protests,Peaceful protest,Washington,King,0,0,0,0,0,WA,West,Pacific
7613450,2020-12-28,Protests,Peaceful protest,Oklahoma,Tulsa,0,0,0,0,0,OK,South,West South Central
8425018,2020-12-28,Protests,Protest with intervention,New Hampshire,Rockingham,0,0,0,0,0,NH,Northeast,New England
8478034,2020-12-28,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8261514,2020-12-28,Protests,Peaceful protest,Oregon,Wallowa,0,0,0,0,0,OR,West,Pacific
8261515,2020-12-28,Protests,Peaceful protest,Texas,Cherokee,0,0,0,0,0,TX,South,West South Central
8261516,2020-12-28,Protests,Peaceful protest,Alabama,Jefferson,0,0,0,0,0,AL,South,East South Central
8261517,2020-12-28,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,0,NJ,Northeast,Middle Atlantic
7613437,2020-12-28,Protests,Protest with intervention,Minnesota,Cass,0,0,0,1,0,MN,Midwest,West North Central
7613438,2020-12-28,Protests,Peaceful protest,Michigan,Calhoun,0,0,0,0,0,MI,Midwest,East North Central
7898661,2020-12-27,Strategic developments,Change to group/activity,California,Siskiyou,0,0,0,0,0,CA,West,Pacific
8261519,2020-12-27,Protests,Peaceful protest,Florida,Palm Beach,1,0,0,0,0,FL,South,South Atlantic
8261520,2020-12-27,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,1,NJ,Northeast,Middle Atlantic
8261521,2020-12-27,Protests,Peaceful protest,North Carolina,Onslow,0,0,0,0,0,NC,South,South Atlantic
8261522,2020-12-27,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8261523,2020-12-27,Protests,Peaceful protest,Massachusetts,Essex,0,0,0,0,0,MA,Northeast,New England
7613422,2020-12-27,Strategic developments,Other,New Mexico,Bernalillo,0,0,0,0,0,NM,West,Mountain
7613423,2020-12-27,Protests,Peaceful protest,Illinois,Cook,0,0,0,0,0,IL,Midwest,East North Central
7613424,2020-12-27,Protests,Peaceful protest,Colorado,Denver,0,0,0,0,0,CO,West,Mountain
7613426,2020-12-27,Protests,Peaceful protest,Texas,Harris,0,0,0,0,0,TX,South,West South Central
7613429,2020-12-27,Protests,Peaceful protest,South Carolina,Charleston,0,0,0,0,0,SC,South,South Atlantic
7613431,2020-12-27,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
7613432,2020-12-27,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
7613433,2020-12-27,Protests,Peaceful protest,Louisiana,Caddo,0,0,0,0,0,LA,South,West South Central
7613436,2020-12-27,Protests,Peaceful protest,Ohio,Mahoning,0,0,1,0,0,OH,Midwest,East North Central
7934236,2020-12-26,Strategic developments,Change to group/activity,Arizona,Yavapai,0,0,0,0,0,AZ,West,Mountain
8374044,2020-12-26,Protests,Peaceful protest,New York,Queens,0,0,0,0,0,NY,Northeast,Middle Atlantic
8374046,2020-12-26,Protests,Peaceful protest,New York,Bronx,0,0,0,0,0,NY,Northeast,Middle Atlantic
8374105,2020-12-26,Protests,Peaceful protest,New York,Kings,0,0,0,0,1,NY,Northeast,Middle Atlantic
7766626,2020-12-26,Strategic developments,Looting/property destruction,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261524,2020-12-26,Protests,Peaceful protest,Florida,Hillsborough,0,0,0,0,0,FL,South,South Atlantic
8261525,2020-12-26,Protests,Peaceful protest,Massachusetts,Essex,1,0,1,0,0,MA,Northeast,New England
8261526,2020-12-26,Protests,Peaceful protest,Georgia,Lumpkin,0,0,0,0,0,GA,South,South Atlantic
8261527,2020-12-26,Protests,Peaceful protest,North Carolina,Wake,0,0,0,0,1,NC,South,South Atlantic
7667372,2020-12-26,Protests,Peaceful protest,Washington,King,0,0,0,0,0,WA,West,Pacific
7667373,2020-12-26,Protests,Peaceful protest,Washington,King,0,0,0,0,0,WA,West,Pacific
7717038,2020-12-26,Protests,Peaceful protest,Texas,Galveston,0,0,1,0,0,TX,South,West South Central
8373962,2020-12-26,Protests,Peaceful protest,New York,Kings,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613405,2020-12-26,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7613407,2020-12-26,Protests,Peaceful protest,Colorado,Denver,0,0,0,0,0,CO,West,Mountain
7613411,2020-12-26,Protests,Peaceful protest,North Dakota,Mountrail,0,0,0,0,0,ND,Midwest,West North Central
7613417,2020-12-26,Protests,Peaceful protest,Arizona,Maricopa,0,0,0,0,0,AZ,West,Mountain
7613421,2020-12-26,Protests,Peaceful protest,Indiana,Vigo,0,0,0,0,0,IN,Midwest,East North Central
8373788,2020-12-25,Battles,Armed clash,Missouri,St. Louis city,0,0,0,0,0,MO,Midwest,West North Central
8261528,2020-12-25,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,1,NJ,Northeast,Middle Atlantic
7613396,2020-12-25,Protests,Peaceful protest,Maryland,Baltimore City,0,0,0,0,0,MD,South,South Atlantic
7613397,2020-12-25,Protests,Peaceful protest,North Dakota,Cass,0,0,0,0,0,ND,Midwest,West North Central
7613398,2020-12-25,Protests,Peaceful protest,Washington,Pierce,0,0,0,0,0,WA,West,Pacific
7613400,2020-12-25,Explosions/Remote violence,Suicide bomb,Tennessee,Davidson,0,0,0,0,0,TN,South,East South Central
7613401,2020-12-25,Strategic developments,Looting/property destruction,Massachusetts,Hampden,0,0,0,0,0,MA,Northeast,New England
7613403,2020-12-25,Protests,Peaceful protest,District of Columbia,District of Columbia,0,0,0,0,0,DC,South,South Atlantic
8425454,2020-12-25,Protests,Protest with intervention,Kentucky,Jefferson,0,0,1,1,0,KY,South,East South Central
8261530,2020-12-24,Protests,Peaceful protest,Florida,Palm Beach,0,0,0,0,0,FL,South,South Atlantic
7613392,2020-12-24,Protests,Peaceful protest,Maine,Waldo,0,0,0,0,0,ME,Northeast,New England
7613393,2020-12-24,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7613395,2020-12-24,Protests,Peaceful protest,Minnesota,Ramsey,0,0,0,0,0,MN,Midwest,West North Central
8425017,2020-12-23,Protests,Peaceful protest,Michigan,Ingham,1,0,0,0,0,MI,Midwest,East North Central
8374100,2020-12-23,Protests,Peaceful protest,New York,New York,0,0,0,0,1,NY,Northeast,Middle Atlantic
8399739,2020-12-23,Riots,Mob violence,California,Los Angeles,0,0,0,1,0,CA,West,Pacific
8418187,2020-12-23,Strategic developments,Other,Michigan,Ingham,0,0,0,0,0,MI,Midwest,East North Central
8261532,2020-12-23,Protests,Peaceful protest,Hawaii,Honolulu,0,0,0,0,0,HI,West,Pacific
8261533,2020-12-23,Protests,Peaceful protest,California,Napa,0,0,0,0,0,CA,West,Pacific
8261534,2020-12-23,Protests,Protest with intervention,Rhode Island,Providence,0,0,0,1,0,RI,Northeast,New England
8373417,2020-12-23,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613369,2020-12-23,Protests,Peaceful protest,Alabama,Marshall,0,0,0,0,0,AL,South,East South Central
7613370,2020-12-23,Protests,Peaceful protest,California,Orange,0,0,0,0,0,CA,West,Pacific
7613371,2020-12-23,Protests,Peaceful protest,Oregon,Jackson,0,0,0,0,0,OR,West,Pacific
7613372,2020-12-23,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7613373,2020-12-23,Protests,Peaceful protest,Florida,Miami-Dade,0,0,0,0,0,FL,South,South Atlantic
8479168,2020-12-23,Violence against civilians,Attack,California,Contra Costa,0,0,0,0,0,CA,West,Pacific
7613377,2020-12-23,Protests,Peaceful protest,Wisconsin,Dane,0,0,0,0,0,WI,Midwest,East North Central
7613378,2020-12-23,Protests,Peaceful protest,California,Stanislaus,0,0,0,0,0,CA,West,Pacific
7613382,2020-12-23,Protests,Peaceful protest,California,Ventura,0,0,0,0,0,CA,West,Pacific
7613383,2020-12-23,Riots,Mob violence,California,Alameda,0,0,0,0,0,CA,West,Pacific
7613384,2020-12-23,Protests,Peaceful protest,California,Orange,0,0,0,0,0,CA,West,Pacific
7613386,2020-12-23,Protests,Peaceful protest,North Carolina,Rockingham,0,0,0,0,0,NC,South,South Atlantic
7613387,2020-12-23,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
7613388,2020-12-23,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
7613389,2020-12-23,Protests,Peaceful protest,California,Orange,0,0,0,0,0,CA,West,Pacific
7613390,2020-12-23,Protests,Peaceful protest,Illinois,Sangamon,0,0,0,0,0,IL,Midwest,East North Central
7803911,2020-12-22,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
8478033,2020-12-22,Protests,Peaceful protest,Illinois,Cook,0,0,0,0,0,IL,Midwest,East North Central
8261535,2020-12-22,Protests,Peaceful protest,Vermont,Washington,0,0,0,0,0,VT,Northeast,New England
8261536,2020-12-22,Protests,Protest with intervention,Texas,Bexar,0,0,0,1,0,TX,South,West South Central
8261537,2020-12-22,Protests,Peaceful protest,California,Ventura,0,0,0,0,0,CA,West,Pacific
7613356,2020-12-22,Protests,Peaceful protest,New York,Erie,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613357,2020-12-22,Violence against civilians,Attack,Ohio,Franklin,0,0,0,0,0,OH,Midwest,East North Central
7613358,2020-12-22,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
7613359,2020-12-22,Protests,Peaceful protest,Connecticut,Hartford,0,0,0,0,0,CT,Northeast,New England
7613360,2020-12-22,Protests,Peaceful protest,Wisconsin,Milwaukee,0,0,0,0,0,WI,Midwest,East North Central
7613362,2020-12-22,Protests,Peaceful protest,Florida,Putnam,0,0,0,0,0,FL,South,South Atlantic
7613364,2020-12-22,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
7613365,2020-12-22,Protests,Peaceful protest,California,San Francisco,0,0,0,0,0,CA,West,Pacific
7613367,2020-12-22,Protests,Peaceful protest,Georgia,DeKalb,0,0,0,0,0,GA,South,South Atlantic
8478683,2020-12-22,Violence against civilians,Attack,New York,Ulster,0,0,0,0,0,NY,Northeast,Middle Atlantic
8425016,2020-12-21,Riots,Violent demonstration,Oregon,Marion,0,1,0,1,0,OR,West,Pacific
7613331,2020-12-21,Protests,Peaceful protest,Ohio,Ashland,0,0,1,0,0,OH,Midwest,East North Central
7613332,2020-12-21,Protests,Peaceful protest,New Jersey,Somerset,0,0,0,0,0,NJ,Northeast,Middle Atlantic
7613336,2020-12-21,Protests,Peaceful protest,Oregon,Lane,0,0,0,0,0,OR,West,Pacific
7613337,2020-12-21,Protests,Peaceful protest,New York,Herkimer,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613338,2020-12-21,Protests,Peaceful protest,Texas,Galveston,0,0,1,0,0,TX,South,West South Central
7613339,2020-12-21,Protests,Peaceful protest,Georgia,Gwinnett,0,0,0,0,0,GA,South,South Atlantic
7613343,2020-12-21,Protests,Peaceful protest,Connecticut,Hartford,0,0,0,0,0,CT,Northeast,New England
8261538,2020-12-21,Protests,Peaceful protest,California,San Diego,0,0,0,0,0,CA,West,Pacific
8261539,2020-12-21,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613347,2020-12-21,Protests,Peaceful protest,Pennsylvania,Philadelphia,0,0,0,0,0,PA,Northeast,Middle Atlantic
8261540,2020-12-21,Protests,Peaceful protest,New Jersey,Essex,0,0,0,0,1,NJ,Northeast,Middle Atlantic
7613348,2020-12-21,Protests,Peaceful protest,New York,Rensselaer,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261542,2020-12-21,Protests,Peaceful protest,Pennsylvania,Allegheny,0,0,0,0,0,PA,Northeast,Middle Atlantic
7613350,2020-12-21,Protests,Peaceful protest,California,Santa Cruz,0,0,0,0,0,CA,West,Pacific
8261543,2020-12-21,Protests,Peaceful protest,Oregon,Lane,0,0,0,0,0,OR,West,Pacific
7613351,2020-12-21,Protests,Peaceful protest,Georgia,Chatham,0,0,0,0,0,GA,South,South Atlantic
8373415,2020-12-21,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261544,2020-12-21,Protests,Protest with intervention,Texas,Hidalgo,0,0,0,1,0,TX,South,West South Central
7613352,2020-12-21,Protests,Peaceful protest,Indiana,Vigo,0,0,0,0,0,IN,Midwest,East North Central
8261545,2020-12-21,Protests,Peaceful protest,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
7613353,2020-12-21,Protests,Protest with intervention,Virginia,Virginia Beach,0,0,1,1,0,VA,South,South Atlantic
8261546,2020-12-21,Protests,Peaceful protest,Wisconsin,Dane,0,0,0,0,0,WI,Midwest,East North Central
7613354,2020-12-21,Protests,Peaceful protest,Pennsylvania,York,0,0,0,0,0,PA,Northeast,Middle Atlantic
7803648,2020-12-20,Strategic developments,Other,South Carolina,Laurens,0,0,0,0,0,SC,South,South Atlantic
7803653,2020-12-20,Strategic developments,Other,California,Stanislaus,0,0,0,0,0,CA,West,Pacific
7752473,2020-12-20,Protests,Peaceful protest,Washington,Franklin,1,0,0,0,0,WA,West,Pacific
8425015,2020-12-20,Protests,Peaceful protest,Ohio,Medina,0,0,0,0,0,OH,Midwest,East North Central
7613309,2020-12-20,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,1,0,0,MA,Northeast,New England
7613312,2020-12-20,Protests,Peaceful protest,Ohio,Franklin,0,0,1,0,0,OH,Midwest,East North Central
7613313,2020-12-20,Protests,Peaceful protest,North Carolina,Cabarrus,0,0,0,0,0,NC,South,South Atlantic
7613316,2020-12-20,Protests,Peaceful protest,Massachusetts,Hampden,0,0,0,0,0,MA,Northeast,New England
7613317,2020-12-20,Protests,Peaceful protest,Texas,Harris,0,0,0,0,0,TX,South,West South Central
7613319,2020-12-20,Protests,Peaceful protest,Tennessee,Roane,0,0,0,0,0,TN,South,East South Central
7613321,2020-12-20,Protests,Peaceful protest,California,Alameda,0,0,0,0,0,CA,West,Pacific
7613323,2020-12-20,Protests,Peaceful protest,Minnesota,Hennepin,0,0,0,1,0,MN,Midwest,West North Central
7613326,2020-12-20,Protests,Peaceful protest,Pennsylvania,Allegheny,0,0,0,0,0,PA,Northeast,Middle Atlantic
7613329,2020-12-20,Protests,Protest with intervention,Washington,King,0,1,0,1,0,WA,West,Pacific
7613330,2020-12-20,Strategic developments,Change to group/activity,Illinois,Sangamon,0,0,0,0,0,IL,Midwest,East North Central
8373930,2020-12-20,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
7667370,2020-12-20,Protests,Peaceful protest,Nevada,Washoe,0,0,0,0,0,NV,West,Mountain
8261547,2020-12-20,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,1,NJ,Northeast,Middle Atlantic
8261549,2020-12-20,Riots,Violent demonstration,California,Placer,1,0,1,0,0,CA,West,Pacific
8261550,2020-12-20,Protests,Peaceful protest,New York,Erie,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261551,2020-12-20,Protests,Peaceful protest,Pennsylvania,Dauphin,0,0,0,0,0,PA,Northeast,Middle Atlantic
7803645,2020-12-20,Strategic developments,Other,Texas,Harris,0,0,0,0,0,TX,South,West South Central
7803910,2020-12-19,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,0,0,0,MA,Northeast,New England
8424463,2020-12-19,Protests,Peaceful protest,California,Santa Clara,0,0,0,0,0,CA,West,Pacific
8374042,2020-12-19,Protests,Peaceful protest,New York,New York,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613263,2020-12-19,Protests,Peaceful protest,Massachusetts,Middlesex,0,0,0,0,0,MA,Northeast,New England
7613268,2020-12-19,Protests,Peaceful protest,Pennsylvania,Butler,0,0,0,0,0,PA,Northeast,Middle Atlantic
7613270,2020-12-19,Strategic developments,Other,California,Stanislaus,0,0,0,0,0,CA,West,Pacific
7613272,2020-12-19,Protests,Peaceful protest,Minnesota,Dakota,0,0,1,0,0,MN,Midwest,West North Central
7613273,2020-12-19,Protests,Peaceful protest,New Jersey,Union,0,0,0,0,0,NJ,Northeast,Middle Atlantic
7613276,2020-12-19,Protests,Peaceful protest,Connecticut,Hartford,0,0,0,0,0,CT,Northeast,New England
7613278,2020-12-19,Strategic developments,Other,Texas,Harris,0,0,0,0,0,TX,South,West South Central
7613279,2020-12-19,Protests,Peaceful protest,Florida,Duval,0,0,0,0,0,FL,South,South Atlantic
7613280,2020-12-19,Protests,Peaceful protest,Missouri,Jackson,0,0,1,0,0,MO,Midwest,West North Central
7613282,2020-12-19,Protests,Peaceful protest,New Hampshire,Belknap,0,0,0,0,0,NH,Northeast,New England
7613285,2020-12-19,Protests,Peaceful protest,Georgia,Cobb,0,0,0,0,0,GA,South,South Atlantic
7613287,2020-12-19,Strategic developments,Change to group/activity,Tennessee,Shelby,0,0,0,0,0,TN,South,East South Central
7613288,2020-12-19,Protests,Peaceful protest,Connecticut,New Haven,0,0,0,0,0,CT,Northeast,New England
7613296,2020-12-19,Protests,Peaceful protest,California,Sacramento,0,0,0,0,0,CA,West,Pacific
7613298,2020-12-19,Protests,Peaceful protest,California,Santa Barbara,0,0,0,0,0,CA,West,Pacific
7613304,2020-12-19,Protests,Peaceful protest,Massachusetts,Essex,0,0,0,0,0,MA,Northeast,New England
7613305,2020-12-19,Protests,Peaceful protest,New York,Onondaga,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613307,2020-12-19,Protests,Protest with intervention,District of Columbia,District of Columbia,0,1,1,1,1,DC,South,South Atlantic
7613308,2020-12-19,Protests,Peaceful protest,Massachusetts,Suffolk,0,0,0,0,0,MA,Northeast,New England
8373414,2020-12-19,Protests,Peaceful protest,Missouri,St. Louis city,0,0,1,0,0,MO,Midwest,West North Central
8261552,2020-12-19,Riots,Violent demonstration,New York,Erie,1,1,0,0,0,NY,Northeast,Middle Atlantic
8261553,2020-12-19,Protests,Peaceful protest,New Jersey,Bergen,1,0,0,0,0,NJ,Northeast,Middle Atlantic
8261554,2020-12-19,Protests,Peaceful protest,Florida,Putnam,1,0,1,0,0,FL,South,South Atlantic
8261555,2020-12-19,Protests,Peaceful protest,North Carolina,Wake,1,0,0,0,0,NC,South,South Atlantic
8261556,2020-12-19,Riots,Violent demonstration,California,Sacramento,1,0,0,1,0,CA,West,Pacific
8261557,2020-12-19,Protests,Peaceful protest,Minnesota,Ramsey,1,0,0,0,0,MN,Midwest,West North Central
8479157,2020-12-19,Protests,Protest with intervention,Oregon,Multnomah,0,0,0,1,0,OR,West,Pacific
8261559,2020-12-19,Protests,Peaceful protest,New York,Richmond,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261560,2020-12-19,Protests,Peaceful protest,Georgia,Fulton,0,0,0,0,0,GA,South,South Atlantic
8261561,2020-12-19,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8261562,2020-12-19,Protests,Peaceful protest,Virginia,Staunton,0,0,0,0,0,VA,South,South Atlantic
8261563,2020-12-19,Protests,Peaceful protest,Colorado,Douglas,0,0,0,0,0,CO,West,Mountain
8261564,2020-12-19,Protests,Peaceful protest,Illinois,Champaign,0,0,0,0,0,IL,Midwest,East North Central
8261565,2020-12-19,Protests,Peaceful protest,New York,Chemung,0,0,0,0,0,NY,Northeast,Middle Atlantic
8261566,2020-12-19,Protests,Peaceful protest,Washington,King,0,0,0,0,0,WA,West,Pacific
8261567,2020-12-19,Protests,Peaceful protest,Wisconsin,Manitowoc,0,0,0,0,0,WI,Midwest,East North Central
8261568,2020-12-19,Protests,Peaceful protest,Ohio,Portage,0,0,0,0,0,OH,Midwest,East North Central
8261569,2020-12-19,Protests,Peaceful protest,Texas,Bastrop,0,0,0,0,0,TX,South,West South Central
8261570,2020-12-19,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
8261572,2020-12-19,Protests,Peaceful protest,Illinois,Sangamon,0,0,0,0,0,IL,Midwest,East North Central
8261573,2020-12-19,Protests,Peaceful protest,Florida,Hillsborough,0,0,0,0,0,FL,South,South Atlantic
8261574,2020-12-19,Protests,Peaceful protest,Hawaii,Honolulu,0,0,0,0,0,HI,West,Pacific
8261575,2020-12-19,Protests,Peaceful protest,Alabama,Tuscaloosa,0,0,0,0,0,AL,South,East South Central
7613240,2020-12-18,Protests,Peaceful protest,California,San Diego,0,0,1,0,0,CA,West,Pacific
7613242,2020-12-18,Strategic developments,Looting/property destruction,North Dakota,Cass,0,0,0,1,0,ND,Midwest,West North Central
7613246,2020-12-18,Protests,Peaceful protest,New York,Columbia,0,0,0,0,0,NY,Northeast,Middle Atlantic
7613247,2020-12-18,Protests,Peaceful protest,Wisconsin,La Crosse,0,0,1,0,0,WI,Midwest,East North Central
7613248,2020-12-18,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
7613250,2020-12-18,Protests,Peaceful protest,Nevada,Washoe,0,0,0,0,0,NV,West,Mountain
7613251,2020-12-18,Protests,Peaceful protest,California,Los Angeles,0,0,0,0,0,CA,West,Pacific
7613252,2020-12-18,Protests,Peaceful protest,California,Santa Clara,0,0,0,0,0,CA,West,Pacific
7613256,2020-12-18,Protests,Peaceful protest,Colorado,Pueblo,0,0,0,1,0,CO,West,Mountain
8374088,2020-12-18,Protests,Peaceful protest,New York,New York,0,0,0,0,1,NY,Northeast,Middle Atlantic
7613257,2020-12-18,Protests,Protest with intervention,New York,Monroe,0,0,0,1,0,NY,Northeast,Middle Atlantic
7613259,2020-12-18,Protests,Peaceful protest,Utah,Salt Lake,0,0,1,0,0,UT,West,Mountain
7613260,2020-12-18,Riots,Violent demonstration,Washington,King,0,0,0,1,0,WA,West,Pacific
7613261,2020-12-18,Protests,Peaceful protest,Kansas,Shawnee,0,0,0,0,0,KS,Midwest,West North Central
7613262,2020-12-18,Protests,Peaceful protest,Wisconsin,Milwaukee,0,0,1,0,0,WI,Midwest,East North Central
8479061,2020-12-18,Protests,Peaceful protest,Illinois,Cook,0,0,0,0,0,IL,Midwest,East North Central
8261577,2020-12-18,Protests,Peaceful protest,New Jersey,Bergen,0,0,0,0,1,NJ,Northeast,Middle Atlantic
8261578,2020-12-18,Protests,Peaceful protest,Colorado,Arapahoe,0,0,0,0,0,CO,West,Mountain
8261579,2020-12-18,Protests,Peaceful protest,Indiana,Elkhart,0,0,0,0,0,IN,Midwest,East North Central
8261580,2020-12-18,Protests,Peaceful protest,Arizona,Maricopa,0,0,0,0,0,AZ,West,Mountain
8261581,2020-12-18,Protests,Peaceful protest,New Mexico,Roosevelt,0,0,0,0,0,NM,West,Mountain
8261582,2020-12-18,Protests,Peaceful protest,North Carolina,Bladen,0,0,0,0,0,NC,South,South Atlantic
8261583,2020-12-18,Protests,Peaceful protest,Maine,Kennebec,0,0,0,0,0,ME,Northeast,New England
8261584,2020-12-18,Protests,Peaceful protest,Rhode Island,Providence,0,0,0,0,0,RI,Northeast,New England
8261585,2020-12-18,Protests,Peaceful protest,Oregon,Marion,0,0,0,0,0,OR,West,Pacific
8261586,2020-12-18,Protests,Peaceful protest,Oregon,Deschutes,0,0,0,0,0,OR,West,Pacific
7613219,2020-12-17,Protests,Peaceful protest,Alabama,Etowah,0,0,0,0,0,AL,South,East South Central
7613223,2020-12-17,Protests,Peaceful protest,Arkansas,Pulaski,0,0,1,1,0,AR,South,West South Central
