latitude,longitude,city,state,county,zip_code,fips_code
32.4065,-97.2116,Alvarado,TX,Johnson County,76009,48251
43.5196,-114.3153,Hailey,ID,Blaine County,83333,16013
37.1305,-121.6543,Morgan Hill,CA,Santa Clara County,95037,06085
42.8624,-90.1837,Mineral Point,WI,Iowa County,53565,55049
42.1902,-87.9094,Lincolnshire,IL,Lake County,60069,17097
39.1523,-80.0404,Philippi,WV,Barbour County,26416,54001
32.1506,-112.0451,San Luis,AZ,Pima County,85634,04019
35.2336,-88.6064,Bethel Springs,TN,McNairy County,38315,47023
39.7339,-90.229,Jacksonville,IL,Morgan County,62650,17137
40.1484,-89.3648,Lincoln,IL,Logan County,62656,17107
32.5773,-116.6275,Tecate,CA,San Diego County,91980,06073
43.2103,-77.4274,Webster,NY,Monroe County,14580,36055
31.2068,-97.3027,Troy,TX,Bell County,76579,48027
42.737,-84.4839,East Lansing,MI,Ingham County,48823,26037
40.9637,-81.3312,Hartville,OH,Stark County,44632,39133
38.4406,-82.3843,Proctorville,OH,Lawrence County,45669,39087
32.7593,-97.7973,Weatherford,TX,Parker County,76086,48367
27.4957,-81.4408,Sebring,FL,Highlands County,33870,12055
33.8187,-84.5824,Mableton,GA,Cobb County,30126,13067
41.3137,-81.7246,North Royalton,OH,Cuyahoga County,44133,39035
33.4332,-79.1214,Pawleys Island,SC,Georgetown County,29585,45043
37.9413,-122.4848,San Quentin,CA,Marin County,94964,06041
42.6107,-122.8125,Shady Cove,OR,Jackson County,97539,41029
42.4904,-83.013,Warren,MI,Macomb County,48089,26099
48.147,-103.618,Williston,ND,Williams County,58801,38105
40.1578,-83.0752,Powell,OH,Delaware County,43065,39041
30.9913,-83.3726,Hahira,GA,Lowndes County,31632,13075
33.3976,-84.5951,Peachtree City,GA,Fayette County,30269,13113
30.9499,-95.9116,Madisonville,TX,Madison County,77864,48313
36.4539,-94.1152,Pea Ridge,AR,Benton County,72751,05007
42.0662,-94.8691,Carroll,IA,Carroll County,51401,19027
44.1916,-88.624,Larsen,WI,Winnebago County,54947,55139
41.0251,-80.7609,Canfield,OH,Mahoning County,44406,39099
39.2023,-83.6116,Hillsboro,OH,Highland County,45133,39015
41.5323,-87.255,Hobart,IN,Lake County,46342,18089
40.9587,-73.9642,Demarest,NJ,Bergen County,07627,34003
43.3006,-73.586,Hudson Falls,NY,Washington County,12839,36113
41.2775,-72.8718,East Haven,CT,New Haven County,06512,09009
42.4739,-73.1671,Dalton,MA,Berkshire County,01226,25003
42.0542,-71.8498,Webster,MA,Worcester County,01570,25027
37.8841,-121.2711,French Camp,CA,San Joaquin County,95231,06077
40.5528,-90.5062,Bushnell,IL,McDonough County,61422,17109
38.751,-77.4753,Manassas,VA,Manassas City,20110,51153
42.5752,-83.4884,Commerce Township,MI,Oakland County,48390,26125
38.5347,-105.9989,Salida,CO,Chaffee County,81201,08015
42.4853,-83.3771,Farmington Hills,MI,Oakland County,48334,26125
42.2631,-88.004,Mundelein,IL,Lake County,60060,17097
47.6445,-122.6949,Silverdale,WA,Kitsap County,98383,53035
32.565,-116.991,San Diego,CA,San Diego County,92154,06073
42.1539,-88.1362,Barrington,IL,Cook County,60010,17031
31.8826,-112.8157,Lukeville,AZ,Pima County,85341,04019
33.3706,-96.0695,Wolfe City,TX,Hunt County,75496,48231
35.9448,-96.0652,Kiefer,OK,Creek County,74041,40037
45.5229,-122.9898,Hillsboro,OR,Washington County,97124,41051
37.2398,-96.9956,Winfield,KS,Cowley County,67156,20035
42.1103,-88.0342,Palatine,IL,Cook County,60067,17031
40.8617,-80.2864,Ellwood City,PA,Lawrence County,16117,42007
41.4274,-78.5609,Saint Marys,PA,Elk County,15857,42047
41.3672,-76.0334,Harveys Lake,PA,Luzerne County,18618,42079
32.5121,-93.859,Shreveport,LA,Caddo Parish,71107,22015
40.0811,-82.8087,New Albany,OH,Franklin County,43054,39041
40.7029,-73.6777,Franklin Square,NY,Nassau County,11010,36059
30.3571,-87.1638,Gulf Breeze,FL,Santa Rosa County,32561,12033
35.3415,-89.8973,Millington,TN,Shelby County,38053,47157
64.5039,-165.39940000000001,Nome,AK,Nome Census Area,99762,02180
32.4085,-91.1868,Tallulah,LA,Madison Parish,71282,22065
36.0156,-86.5819,La Vergne,TN,Rutherford County,37086,47037
37.4113,-94.7051,Pittsburg,KS,Crawford County,66762,20021
44.2237,-70.5134,South Paris,ME,Oxford County,04281,23017
37.277,-89.1834,Ullin,IL,Pulaski County,62992,17153
33.8126,-84.6343,Austell,GA,Cobb County,30168,13067
41.3302,-74.1876,Monroe,NY,Orange County,10950,36071
37.3272,-122.3866,San Gregorio,CA,San Mateo County,94074,06081
30.3496,-97.3702,Elgin,TX,Bastrop County,78621,48021
41.8551,-84.3538,Hudson,MI,Lenawee County,49247,26059
40.3212,-79.3795,Latrobe,PA,Westmoreland County,15650,42129
35.0541,-118.1781,Mojave,CA,Kern County,93501,06029
39.6001,-75.9413,North East,MD,Cecil County,21901,24015
40.7174,-73.8743,Brooklyn,NY,Queens County,11236,36047
45.4221,-122.5154,Clackamas,OR,Clackamas County,97015,41005
40.2454,-75.6496,Pottstown,PA,Montgomery County,19464,42011
40.3409,-76.4114,Lebanon,PA,Lebanon County,17042,42075
44.798,-93.5269,Shakopee,MN,Scott County,55379,27139
36.4989,-80.6057,Mount Airy,NC,Surry County,27030,37169
42.283,-87.9531,Gurnee,IL,Lake County,60031,17097
32.7868,-79.7948,Isle of Palms,SC,Charleston County,29451,45019
41.3547,-73.0138,Woodbridge,CT,New Haven County,06525,09009
33.1385,-96.1108,Greenville,TX,Hunt County,75401,48231
40.0806,-80.9001,Saint Clairsville,OH,Belmont County,43950,39013
44.9347,-68.6468,Old Town,ME,Penobscot County,04468,23019
32.0806,-112.9165,Lukeville,AZ,Pima County,85341,04019
37.8403,-85.9491,Radcliff,KY,Hardin County,40160,21093
42.3292,-73.6156,Ghent,NY,Columbia County,12075,36021
33.1385,-95.6011,Sulphur Springs,TX,Hopkins County,75482,48223
33.1568,-94.9682,Mount Pleasant,TX,Titus County,75455,48449
41.8768,-70.8433,Middleboro,MA,Plymouth County,02346,25023
37.7645,-89.3351,Murphysboro,IL,Jackson County,62966,17077
43.5945,-83.8889,Bay City,MI,Bay County,48708,26017
41.2565,-74.3599,Warwick,NY,Orange County,10990,36071
41.8775,-88.067,Glen Ellyn,IL,Dupage County,60137,17043
40.1798,-75.5398,Royersford,PA,Montgomery County,19468,42091
33.0185,-80.1756,Summerville,SC,Dorchester County,29483,45015
20.9174,-156.3257,Haiku,HI,Maui County,96708,15009
42.9333,-76.5667,Auburn,NY,Cayuga County,13021,36011
38.101,-122.8569,Inverness,CA,Marin County,94937,06041
32.8551,-90.4057,Yazoo City,MS,Yazoo County,39194,28053
35.824,-80.2534,Lexington,NC,Davidson County,27292,37057
42.0325,-71.2172,Mansfield,MA,Bristol County,02048,25005
40.2144,-104.8242,Platteville,CO,Weld County,80651,08123
36.5092,-86.885,Springfield,TN,Robertson County,37172,47147
36.6436,-93.2186,Branson,MO,Taney County,65616,29209
35.0887,-92.4421,Conway,AR,Faulkner County,72034,05045
40.3496,-74.0697,Red Bank,NJ,Monmouth County,07701,34025
29.2108,-81.0228,Daytona Beach,FL,Volusia County,32114,12127
39.8065,-83.8869,Yellow Springs,OH,Greene County,45387,39023
37.3477,-120.609,Atwater,CA,Merced County,95301,06047
40.7721,-73.9301,Astoria,NY,Queens County,11102,36081
38.3914,-86.9311,Jasper,IN,Dubois County,47546,18037
42.4156,-73.6771,Valatie,NY,Columbia County,12184,36021
40.7967,-81.5215,Massillon,OH,Stark County,44646,39151
33.8248,-78.681,North Myrtle Beach,SC,Horry County,29582,45051
38.9428,-76.7303,Bowie,MD,Prince George's County,20716,24033
38.8612,-86.4872,Bedford,IN,Lawrence County,47421,18093
42.0895,-71.3593,Franklin,MA,Norfolk County,02038,25021
42.2825,-71.3465,Natick,MA,Middlesex County,01760,25017
42.7291,-78.8245,Hamburg,NY,Erie County,14075,36029
27.0781,-80.1368,Hobe Sound,FL,Martin County,33455,12085
26.6836,-80.2797,Loxahatchee,FL,Palm Beach County,33470,12099
41.422,-82.3646,Vermilion,OH,Erie County,44089,39043
40.5678,-84.1936,Wapakoneta,OH,Auglaize County,45895,39003
42.0526,-124.2839,Brookings,OR,Curry County,97415,41015
39.1382,-76.235,Rock Hall,MD,Kent County,21661,24029
40.9262,-74.0699,Paramus,NJ,Bergen County,07652,34003
47.2874,-68.2594,Madawaska,ME,Aroostook County,04756,23003
37.1148,-81.5196,Tazewell,VA,Tazewell County,24651,51185
36.8665,-83.8888,Barbourville,KY,Knox County,40906,21121
41.3573,-88.4212,Morris,IL,Grundy County,60450,17063
30.7792,-85.5392,Chipley,FL,Washington County,32428,12133
37.4304,-83.998,McKee,KY,Jackson County,40447,21109
41.7011,-71.1546,Fall River,MA,Bristol County,02722,25005
41.2957,-75.5044,Covington Township,PA,Lackawanna County,18424,42069
25.9023,-80.2503,Opa Locka,FL,Miami-Dade County,33054,12086
38.5788,-122.5797,Calistoga,CA,Napa County,94515,06055
36.3126,-95.6161,Claremore,OK,Rogers County,74017,40131
40.5698,-77.3969,Mifflintown,PA,Juniata County,17059,42067
38.0496,-77.3467,Bowling Green,VA,Caroline County,22427,51033
40.1608,-74.7922,Morrisville,PA,Bucks County,19067,42017
41.8009,-87.937,Hinsdale,IL,Dupage County,60521,17031
40.2911,-79.9319,Clairton,PA,Allegheny County,15025,42003
39.3342,-76.4394,Middle River,MD,Baltimore County,21220,24005
39.3545,-84.1271,Morrow,OH,Warren County,45152,39165
39.5401,-82.4071,Logan,OH,Hocking County,43138,39073
37.8487,-81.9935,Logan,WV,Logan County,25601,54045
42.5778,-70.7676,Manchester,MA,Essex County,01944,25009
43.0622,-89.334,Monona,WI,Dane County,53716,55025
26.1595,-97.9908,Weslaco,TX,Hidalgo County,78596,48215
39.495,-74.4601,Galloway,NJ,Atlantic County,08205,34001
38.789,-90.3229,Florissant,MO,St. Louis County,63031,29189
33.4951,-90.3198,Itta Bena,MS,Leflore County,38941,28083
36.3854,-79.9595,Madison,NC,Rockingham County,27025,37157
39.4273,-75.2341,Bridgeton,NJ,Cumberland County,08302,34011
45.6573,-68.7098,Millinocket,ME,Penobscot County,04462,23019
43.2046,-75.9231,Cleveland,NY,Oswego County,13042,36065
39.995,-76.6759,York,PA,York County,17406,42133
41.8897,-87.9889,Villa Park,IL,Dupage County,60181,17043
40.025,-75.2829,Gladwyne,PA,Montgomery County,19035,42091
42.6871,-72.0441,Winchendon,MA,Worcester County,01475,25027
29.5016,-97.4525,Gonzales,TX,Gonzales County,78629,48177
32.6078,-116.4738,Campo,CA,San Diego County,91906,06073
31.94,-113.0173,Sonoita,SON,NA,83570,NA
39.0512,-84.535,Ft Wright,KY,Kenton County,41011,21117
40.792,-73.5398,Jericho,NY,Nassau County,11753,36059
37.129,-84.0833,London,KY,Laurel County,40741,21051
33.4918,-80.8557,Orangeburg,SC,Orangeburg County,29115,45075
36.7281,-108.2187,Farmington,NM,San Juan County,87401,35045
41.8814,-80.7995,Ashtabula,OH,Ashtabula County,44004,39007
21.3794,-157.9216,Aiea,HI,Honolulu County,96701,15003
41.7594,-70.7242,Wareham,MA,Plymouth County,02571,25023
43.8257,-96.7123,Dell Rapids,SD,Minnehaha County,57022,46099
41.9201,-84.6305,Hillsdale,MI,Hillsdale County,49242,26059
37.5502,-78.5556,Buckingham,VA,Buckingham County,23921,51029
38.4565,-75.5771,Delmar,DE,Sussex County,19940,10005
32.1618,-80.7513,Hilton Head Island,SC,Beaufort County,29928,45013
39.4301,-77.8042,Shepherdstown,WV,Jefferson County,25443,54003
41.9305,-70.031,Wellfleet,MA,Barnstable County,02667,25001
42.2221,-70.9391,East Weymouth,MA,Norfolk County,02189,25021
40.3074,-122.2053,Red Bluff,CA,Tehama County,96080,06103
42.4401,-79.3317,Fredonia,NY,Chautauqua County,14063,36013
32.7262,-85.9436,Alexander City,AL,Elmore County,35010,01037
37.1318,-80.5765,Radford,VA,Radford City,24141,51121
46.5576,-122.2752,Morton,WA,Lewis County,98356,53041
38.8187,-81.7107,Ripley,WV,Jackson County,25271,54035
37.0431,-100.921,Liberal,KS,Seward County,67901,20175
36.1843,-79.5072,Elon College,NC,Alamance County,27244,37001
46.9965,-120.5478,Ellensburg,WA,Kittitas County,98926,53037
31.5458,-110.278,Sierra Vista,AZ,Cochise County,85635,04003
37.8362,-87.59,Henderson,KY,Henderson County,42420,21101
37.092,-84.6041,Somerset,KY,Pulaski County,42501,21199
32.7504,-81.6368,Sylvania,GA,Screven County,30467,13251
40.8955,-74.4832,Denville,NJ,Morris County,07834,34027
33.4359,-86.1058,Talladega,AL,Talladega County,35160,01027
40.1053,-85.6803,Anderson,IN,Madison County,46016,18095
39.99,-84.5532,Arcanum,OH,Darke County,45304,39037
39.8853,-75.328,Folsom,PA,Delaware County,19033,42045
35.7607,-95.5457,Taft,OK,Muskogee County,74463,40101
45.9578,-86.2463,Manistique,MI,Schoolcraft County,49854,26153
42.4795,-79.3339,Dunkirk,NY,Chautauqua County,14048,36013
43.3228,-76.4172,Fulton,NY,Oswego County,13069,36067
41.0989,-81.2426,Rootstown,OH,Portage County,44272,39133
39.4573,-75.6613,Odessa,DE,New Castle County,19730,10003
39.3542,-85.9666,Edinburgh,IN,Johnson County,46124,18005
41.3534,-75.7382,Moosic,PA,Lackawanna County,18507,42069
41.9291,-72.6303,Windsor Locks,CT,Hartford County,06096,09003
45.2236,-95.3942,Murdock,MN,Swift County,56271,27023
30.5052,-97.8202,Cedar Park,TX,Williamson County,78613,48453
42.122,-77.9481,Wellsville,NY,Allegany County,14895,36003
36.3712,-86.71,Goodlettsville,TN,Sumner County,37072,47037
33.565,-117.7271,Aliso Viejo,CA,Orange County,92656,06059
39.9348,-75.0307,Cherry Hill,NJ,Camden County,08002,34007
30.1661,-81.7065,Orange Park,FL,Clay County,32073,12019
39.9335,-75.5254,Cheyney,PA,Chester County,19319,42029
40.5275,-74.3934,Edison,NJ,Middlesex County,08817,34023
40.6916,-112.0011,West Valley City,UT,Salt Lake County,84120,49035
40.6701,-75.4955,Coplay,PA,Lehigh County,18037,42077
42.4367,-82.8769,Grosse Pointe Shores,MI,Wayne County,48236,26099
35.6509,-88.3934,Lexington,TN,Henderson County,38351,47077
44.552,-69.6317,Waterville,ME,Kennebec County,04901,23011
41.6886,-71.5642,Coventry,RI,Kent County,02816,44003
37.0374,-119.514,Prather,CA,Fresno County,93651,06019
42.8592,-73.7793,Clifton Park,NY,Saratoga County,12065,36091
33.5215,-84.3538,Jonesboro,GA,Clayton County,30236,13063
36.2943,-82.4735,Jonesborough,TN,Washington County,37659,47163
41.3543,-71.9665,Mystic,CT,New London County,06355,09011
36.1156,-97.0584,Stillwater,OK,Payne County,74074,40119
43.0072,-74.3722,Johnstown,NY,Fulton County,12095,36035
35.949,-85.0269,Crossville,TN,Cumberland County,38555,47035
39.8341,-105.036,Westminster,CO,Adams County,80030,08001
38.6672,-90.4425,Saint Louis,MO,St. Louis County,63141,29189
38.2406,-122.9949,Dillon Beach,CA,Marin County,94929,06041
41.7978,-87.8447,Mc Cook,IL,Cook County,60525,17031
39.4018,-94.5429,Smithville,MO,Clay County,64089,29047
39.6848,-83.9297,Xenia,OH,Greene County,45385,39027
38.0787,-79.3831,Craigsville,VA,Augusta County,24430,51015
39.5869,-93.796,Braymer,MO,Caldwell County,64624,29025
38.9182,-78.1944,Front Royal,VA,Warren County,22630,51043
33.6259,-97.1334,Gainesville,TX,Cooke County,76240,48097
32.1143,-81.154,Savannah,GA,Chatham County,31408,13051
43.5392,-89.4626,Portage,WI,Columbia County,53901,55021
44.197,-72.502,Barre,VT,Washington County,05641,50017
28.3695,-81.5261,Orlando,FL,Orange County,32830,12095
42.5387,-71.0466,Lynnfield,MA,Essex County,01940,25009
36.1583,-114.4124,Temple Bar Marina,AZ,NA,86443,04015
33.9241,-118.3006,Los Angeles,CA,Los Angeles County,90047,06037
42.1237,-72.4316,Wilbraham,MA,Hampden County,01095,25013
40.2692,-79.8898,Elizabeth,PA,Allegheny County,15037,42003
35.2977,-81.0162,Mount Holly,NC,Gaston County,28120,37071
36.4204,-81.4734,Jefferson,NC,Ashe County,28640,37009
29.9769,-95.131,Crosby,TX,Harris County,77532,48201
42.2658,-72.6695,Easthampton,MA,Hampshire County,01027,25015
43.2461,-78.1936,Albion,NY,Orleans County,14411,36073
32.4561,-90.0175,Brandon,MS,Rankin County,39047,28121
41.5537,-87.452,Highland,IN,Lake County,46322,18089
40.3641,-74.9531,New Hope,PA,Bucks County,18938,42017
43.1618,-77.4461,Penfield,NY,Monroe County,14526,36055
41.0336,-74.0938,Saddle River,NJ,Bergen County,07458,34003
29.7875,-95.824,Katy,TX,Harris County,77493,48157
35.991,-106.0819,Espanola,NM,Rio Arriba County,87532,35039
40.2628,-85.6758,Alexandria,IN,Madison County,46001,18035
38.7073,-77.023,Fort Washington,MD,Prince George's County,20744,24033
35.2175,-86.2716,Winchester,TN,Franklin County,37398,47051
31.1427,-97.5241,Belton,TX,Bell County,76513,48027
38.7422,-108.069,Delta,CO,Delta County,81416,08029
33.2507,-85.6124,Lineville,AL,Randolph County,36266,01027
38.5018,-122.9961,Guerneville,CA,Sonoma County,95446,06097
42.7669,-78.6172,East Aurora,NY,Erie County,14052,36029
39.4718,-79.6834,Kingwood,WV,Preston County,26537,54077
32.3476,-97.3867,Cleburne,TX,Johnson County,76031,48251
47.4892,-92.8838,Chisholm,MN,St. Louis County,55719,27137
36.819,-76.2749,Chesapeake,VA,Chesapeake City,23324,51550
42.7361,-71.8808,New Ipswich,NH,Hillsborough County,03071,33011
40.1046,-78.9529,Stoystown,PA,Somerset County,15563,42111
41.6998,-72.157,Windham,CT,Windham County,06280,09015
45.1491,-122.5822,Molalla,OR,Clackamas County,97038,41005
42.9873,-85.0711,Ionia,MI,Ionia County,48846,26067
38.2974,-78.44,Stanardsville,VA,Greene County,22973,51079
43.525,-84.1227,Freeland,MI,Saginaw County,48623,26017
41.0168,-75.8971,Freeland,PA,Luzerne County,18224,42079
37.784,-79.4428,Lexington,VA,Lexington City,24450,51163
35.3737,-83.226,Sylva,NC,Jackson County,28779,37099
40.365,-80.4139,Langeloth,PA,Washington County,15054,42125
35.7512,-86.93,Spring Hill,TN,Maury County,37174,47117
35.0718,-81.6498,Gaffney,SC,Cherokee County,29340,45021
32.2371,-80.8603,Bluffton,SC,Beaufort County,29910,45013
40.1799,-76.1789,Ephrata,PA,Lancaster County,17522,42071
38.6898,-75.3859,Georgetown,DE,Sussex County,19947,10005
39.5349,-119.7527,Sparks,NV,Washoe County,89431,32031
43.4926,-70.4534,Biddeford,ME,York County,04005,23031
40.7693,-73.1151,Bohemia,NY,Suffolk County,11716,36103
44.8872,-87.8646,Oconto,WI,Oconto County,54153,55075
38.0317,-85.3425,Taylorsville,KY,Spencer County,40071,21029
38.7008,-90.3645,Saint Louis,MO,St. Louis County,63114,29189
41.6764,-91.5805,Coralville,IA,Johnson County,52241,19103
36.3208,-121.2438,Greenfield,CA,Monterey County,93927,06053
29.994,-90.2417,Kenner,LA,Jefferson Parish,70062,22051
20.7646,-156.4458,Kihei,HI,Maui County,96753,15009
39.9,-82.5358,Millersport,OH,Fairfield County,43046,39045
40.2031,-79.9262,Monongahela,PA,Washington County,15063,42003
33.229,-87.5772,Northport,AL,Tuscaloosa County,35476,01125
44.2598,-70.5006,South Paris,ME,Oxford County,04281,23017
42.9709,-82.4249,Port Huron,MI,St. Clair County,48060,26147
48.108,-116.6175,Cocolalla,ID,Bonner County,83813,16017
40.3709,-105.5479,Estes Park,CO,Larimer County,80517,08069
25.8223,-80.2895,Miami Springs,FL,Miami-Dade County,33166,12086
34.7695,-92.2671,North Little Rock,AR,Pulaski County,72114,05119
28.67,-81.2081,Oviedo,FL,Seminole County,32765,12117
32.1154,-81.247,Pooler,GA,Chatham County,31322,13051
30.5084,-97.6735,Round Rock,TX,Williamson County,78664,48453
47.2136,-123.1061,Shelton,WA,Mason County,98584,53045
21.9495,-159.3644,Lihue,HI,Kauai County,96766,15007
22.2117,-159.5424,Hanalei,HI,Kauai County,96714,15007
39.8781,-83.9368,Enon,OH,Clark County,45323,39023
38.39,-105.1188,Florence,CO,Fremont County,81226,08027
42.4715,-75.3257,Gilbertsville,NY,Otsego County,13776,36077
41.7517,-71.1415,Somerset,MA,Bristol County,02726,25005
42.3418,-72.5884,Hadley,MA,Hampshire County,01035,25015
39.0909,-84.85,Lawrenceburg,IN,Dearborn County,47025,18029
26.9583,-82.067,Punta Gorda,FL,Charlotte County,33980,12015
45.9931,-123.9114,Seaside,OR,Clatsop County,97138,41007
35.4715,-93.4666,Clarksville,AR,Johnson County,72830,05071
34.5026,-84.9511,Calhoun,GA,Gordon County,30701,13115
35.2872,-95.5825,Eufaula,OK,McIntosh County,74432,40091
36.2842,-82.1726,Hampton,TN,Carter County,37658,47019
31.9102,-95.3012,Jacksonville,TX,Cherokee County,75766,48073
32.1694,-95.4821,Chandler,TX,Henderson County,75758,48213
42.1959,-70.7258,Scituate,MA,Plymouth County,02066,25023
33.1104,-86.5841,Shelby,AL,Shelby County,35143,01117
47.5833,-101.1226,Coleharbor,ND,McLean County,58531,38055
42.2213,-87.9819,Vernon Hills,IL,Lake County,60061,17097
42.9434,-74.185,Amsterdam,NY,Montgomery County,12010,36035
32.7735,-92.4057,Farmerville,LA,Union Parish,71241,22061
36.6338,-93.4169,Kimberling City,MO,Stone County,65686,29209
43.0296,-78.8701,North Tonawanda,NY,Niagara County,14120,36063
29.9913,-93.9585,Port Neches,TX,Jefferson County,77651,48245
32.0383,-94.4452,Carthage,TX,Panola County,75633,48365
44.6014,-92.5383,Hager City,WI,Pierce County,54014,55093
42.9315,-74.6226,Fort Plain,NY,Montgomery County,13339,36035
30.4113,-88.8278,Ocean Springs,MS,Jackson County,39564,28059
35.8682,-83.5618,Sevierville,TN,Sevier County,37862,47155
38.5331,-81.8935,Winfield,WV,Putnam County,25213,54079
26.1906,-97.6961,Harlingen,TX,Cameron County,78550,48061
41.1967,-73.9661,Haverstraw,NY,Rockland County,10927,36087
41.6142,-81.149,Chardon,OH,Geauga County,44024,39055
42.575,-70.9321,Danvers,MA,Essex County,01923,25009
39.0255,-84.6006,Erlanger,KY,Kenton County,41018,21015
40.7259,-73.5143,Levittown,NY,Nassau County,11756,36059
38.8797,-94.8189,Olathe,KS,Johnson County,66061,20091
32.5404,-82.9038,Dublin,GA,Laurens County,31021,13175
43.7867,-75.4878,Lowville,NY,Lewis County,13367,36043
41.358,-93.5581,Indianola,IA,Warren County,50125,19181
42.5275,-87.8534,Pleasant Prairie,WI,Kenosha County,53158,55059
39.6603,-105.1841,Green Mountain Village,CO,Jefferson County,80228,08059
44.1845,-69.0761,Rockport,ME,Knox County,04856,23013
42.9659,-78.87,Buffalo,NY,Erie County,14217,36029
32.4487,-99.7331,Abilene,TX,Taylor County,79602,48059
20.6872,-156.4392,Kihei,HI,Maui County,96753,15009
40.2068,-75.0998,Warminster,PA,Bucks County,18974,42017
34.2102,-118.2015,La Canada Flintridge,CA,Los Angeles County,91011,06037
43.1587,-76.3327,Baldwinsville,NY,Onondaga County,13027,36011
44.8483,-123.2288,Monmouth,OR,Polk County,97361,41003
33.94,-118.3047,Los Angeles,CA,Los Angeles County,90047,06037
40.2365,-83.3671,Marysville,OH,Union County,43040,39041
43.7508,-87.7145,Sheboygan,WI,Sheboygan County,53081,55117
48.0327,-122.7853,Port Hadlock,WA,Jefferson County,98339,53031
39.5146,-76.4111,Fallston,MD,Harford County,21047,24025
35.1823,-83.3815,Franklin,NC,Macon County,28734,37113
44.2795,-73.9799,Lake Placid,NY,Essex County,12946,36031
40.4898,-81.4457,New Philadelphia,OH,Tuscarawas County,44663,39157
32.0402,-88.7281,Quitman,MS,Clarke County,39355,28023
42.7925,-73.6812,Waterford,NY,Saratoga County,12188,36091
41.497,-71.3672,Jamestown,RI,Newport County,02835,44005
41.9757,-84.2862,Manitou Beach,MI,Lenawee County,49253,26091
43.5321,-90.0026,Reedsburg,WI,Sauk County,53959,55111
41.8742,-80.1317,Edinboro,PA,Erie County,16412,42039
42.2335,-72.8796,Huntington,MA,Hampshire County,01050,25013
21.3461,-157.7238,Waimanalo,HI,Honolulu County,96795,15003
43.6766,-73.7496,Brant Lake,NY,Warren County,12815,36113
45.2942,-123.1796,Carlton,OR,Yamhill County,97111,41071
42.9334,-73.969,Ballston Lake,NY,Saratoga County,12019,36091
45.2101,-123.1987,McMinnville,OR,Yamhill County,97128,41071
25.8462,-80.1539,North Bay Village,FL,Miami-Dade County,33141,12086
33.0546,-84.1558,Barnesville,GA,Lamar County,30204,13171
35.4915,-92.0313,Heber Springs,AR,Cleburne County,72543,05023
37.8735,-122.4566,Belvedere Tiburon,CA,Marin County,94920,06041
28.7397,-81.115,Geneva,FL,Seminole County,32732,12117
26.2159,-98.3252,Mission,TX,Hidalgo County,78572,48215
27.0531,-82.4242,Venice,FL,Sarasota County,34293,12115
46.654,-120.53,Selah,WA,Yakima County,98942,53077
42.4372,-123.174,Rogue River,OR,Jackson County,97537,41029
25.6902,-80.165,Key Biscayne,FL,Miami-Dade County,33149,12086
39.2335,-123.2038,Ukiah,CA,Mendocino County,95482,06045
46.7204,-122.9614,Centralia,WA,Lewis County,98531,53041
35.506,-80.8394,Davidson,NC,Mecklenburg County,28036,37025
37.7832,-121.5427,Tracy,CA,San Joaquin County,95391,06001
36.0579,-76.6077,Edenton,NC,Chowan County,27932,37041
48.0819,-121.9682,Granite Falls,WA,Snohomish County,98252,53061
33.0801,-83.2321,Milledgeville,GA,Baldwin County,31061,13009
39.1091,-76.5701,Pasadena,MD,Anne Arundel County,21122,24003
40.0506,-77.5202,Shippensburg,PA,Cumberland County,17257,42041
34.2819,-118.5499,Porter Ranch,CA,Los Angeles County,91326,06037
42.9833,-76.8,Seneca Falls,NY,Seneca County,13148,36099
42.0217,-76.3669,Nichols,NY,Tioga County,13812,36107
42.9036,-76.8594,Waterloo,NY,Seneca County,13165,36099
32.9778,-111.5176,Coolidge,AZ,Pinal County,85128,04021
43.0964,-75.0845,Frankfort,NY,Herkimer County,13340,36043
47.7985,-122.498,Kingston,WA,Kitsap County,98346,53035
35.3137,-83.1765,Cullowhee,NC,Jackson County,28723,37099
34.1347,-116.313,Joshua Tree,CA,San Bernardino County,92252,06071
27.5214,-82.5723,Palmetto,FL,Manatee County,34221,12081
40.8257,-73.6982,Port Washington,NY,Nassau County,11050,36059
40.5409,-79.7839,Springdale,PA,Allegheny County,15144,42003
42.6106,-71.2342,Tewksbury,MA,Middlesex County,01876,25009
40.4131,-79.5703,Delmont,PA,Westmoreland County,15626,42129
39.8917,-75.1162,Gloucester City,NJ,Camden County,08030,34007
40.0187,-78.5039,Bedford,PA,Bedford County,15522,42009
41.1573,-85.4883,Columbia City,IN,Whitley County,46725,18003
42.1555,-71.0093,Holbrook,MA,Norfolk County,02343,25021
37.8665,-82.5388,Inez,KY,Martin County,41224,21159
28.8202,-81.6651,Mount Dora,FL,Lake County,32757,12069
38.3794,-81.8192,Saint Albans,WV,Kanawha County,25177,54039
44.4336,-72.015,Saint Johnsbury,VT,Caledonia County,05819,50005
32.3724,-81.3115,Springfield,GA,Effingham County,31329,13103
40.1677,-75.0319,Southampton,PA,Bucks County,18966,42017
41.9973,-74.1049,West Hurley,NY,Ulster County,12491,36111
41.1401,-80.769,Mineral Ridge,OH,Trumbull County,44440,39099
40.4547,-109.5356,Vernal,UT,Uintah County,84078,49047
34.2694,-118.7814,Simi Valley,CA,Ventura County,93065,06111
39.9824,-78.7249,Manns Choice,PA,Bedford County,15550,42009
